Playlist,Alya,Order,YouTube Tags,Tag Count,Char Count,Usage %
מטות,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מטות, Numbers, Bamidbar, Matot, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
מטות,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מטות, Numbers, Bamidbar, Matot, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
מטות,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מטות, Numbers, Bamidbar, Matot, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
מסעי,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
מסעי,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
מסעי,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
מסעי,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
מסעי,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
מסעי,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
מסעי,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
מסעי,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
מסעי,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
דברים,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
דברים,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
דברים,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
דברים,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
דברים,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
דברים,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
דברים,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
דברים,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
דברים,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
ואתחנן,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
ואתחנן,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
ואתחנן,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
ואתחנן,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
ואתחנן,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
ואתחנן,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
ואתחנן,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
ואתחנן,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
ואתחנן,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
עקב,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
עקב,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
עקב,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
עקב,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
עקב,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
עקב,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
עקב,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
עקב,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
עקב,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
ראה,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
ראה,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
ראה,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
ראה,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
ראה,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
ראה,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
ראה,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
ראה,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
ראה,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
שופטים,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
שופטים,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
שופטים,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
שופטים,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
שופטים,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
שופטים,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
שופטים,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
שופטים,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
שופטים,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
כי תצא,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תצא, Deuteronomy, Devarim, Ki Teitzei, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
כי תצא,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תצא, Deuteronomy, Devarim, Ki Teitzei, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
כי תצא,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תצא, Deuteronomy, Devarim, Ki Teitzei, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
כי תצא,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תצא, Deuteronomy, Devarim, Ki Teitzei, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
כי תצא,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תצא, Deuteronomy, Devarim, Ki Teitzei, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
כי תצא,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תצא, Deuteronomy, Devarim, Ki Teitzei, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
כי תצא,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תצא, Deuteronomy, Devarim, Ki Teitzei, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
כי תצא,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תצא, Deuteronomy, Devarim, Ki Teitzei, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
כי תצא,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תצא, Deuteronomy, Devarim, Ki Teitzei, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
כי תבוא,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תבוא, Deuteronomy, Devarim, Ki Tavo, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
כי תבוא,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תבוא, Deuteronomy, Devarim, Ki Tavo, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
כי תבוא,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תבוא, Deuteronomy, Devarim, Ki Tavo, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
כי תבוא,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תבוא, Deuteronomy, Devarim, Ki Tavo, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
כי תבוא,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תבוא, Deuteronomy, Devarim, Ki Tavo, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
כי תבוא,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תבוא, Deuteronomy, Devarim, Ki Tavo, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
כי תבוא,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תבוא, Deuteronomy, Devarim, Ki Tavo, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
כי תבוא,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תבוא, Deuteronomy, Devarim, Ki Tavo, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
כי תבוא,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, כי תבוא, Deuteronomy, Devarim, Ki Tavo, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
נצבים,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, נצבים, Deuteronomy, Devarim, Nitzavim, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
נצבים,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, נצבים, Deuteronomy, Devarim, Nitzavim, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
נצבים,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, נצבים, Deuteronomy, Devarim, Nitzavim, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
נצבים,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, נצבים, Deuteronomy, Devarim, Nitzavim, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
נצבים,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, נצבים, Deuteronomy, Devarim, Nitzavim, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
נצבים,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, נצבים, Deuteronomy, Devarim, Nitzavim, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
נצבים,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, נצבים, Deuteronomy, Devarim, Nitzavim, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
נצבים,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, נצבים, Deuteronomy, Devarim, Nitzavim, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
נצבים,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, נצבים, Deuteronomy, Devarim, Nitzavim, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
וילך,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וילך, Deuteronomy, Devarim, Vayelech, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
וילך,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וילך, Deuteronomy, Devarim, Vayelech, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
וילך,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וילך, Deuteronomy, Devarim, Vayelech, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
וילך,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וילך, Deuteronomy, Devarim, Vayelech, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
וילך,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וילך, Deuteronomy, Devarim, Vayelech, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
וילך,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וילך, Deuteronomy, Devarim, Vayelech, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
וילך,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וילך, Deuteronomy, Devarim, Vayelech, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
וילך,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וילך, Deuteronomy, Devarim, Vayelech, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
וילך,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וילך, Deuteronomy, Devarim, Vayelech, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
וזאת הברכה,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וזאת הברכה, Deuteronomy, Devarim, Vezot Haberakhah, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,194,38.8%
וזאת הברכה,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וזאת הברכה, Deuteronomy, Devarim, Vezot Haberakhah, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,191,38.2%
